file_path,class_name,class_id,parent_folder,subclass,split
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0015.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0048.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0041.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0033.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0042.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0041.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0017.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0020.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0047.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0027.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0003.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0029.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0015.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0036.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0039.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0049.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0040.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0004.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0018.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0034.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0010.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0021.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0039.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0035.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0038.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0030.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0015.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0050.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0023.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0026.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0027.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0026.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0029.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0047.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0045.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0019.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0032.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0030.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0024.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0001.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0017.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0025.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0001.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0046.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0011.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0004.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0042.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0026.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0002.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0038.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0012.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0020.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0049.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0022.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0023.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0012.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0043.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0018.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0045.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0042.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0021.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0034.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0025.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0045.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0048.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0022.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0024.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0050.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0029.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0049.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0019.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0021.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0006.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0027.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0014.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0044.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0048.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0008.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0008.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0033.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0034.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0037.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0007.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0044.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0010.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0007.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0050.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0046.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0006.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0035.jpg,Brain Cancer,1,Brain Cancer,brain_menin,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0005.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0013.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,train
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0025.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,val
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0003.jpg,Brain Cancer,1,Brain Cancer,brain_menin,val
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0004.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,val
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0012.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,val
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0001.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,val
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0032.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,val
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0011.jpg,Brain Cancer,1,Brain Cancer,brain_menin,val
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0014.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,val
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0024.jpg,Brain Cancer,1,Brain Cancer,brain_menin,val
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0044.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,val
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0043.jpg,Brain Cancer,1,Brain Cancer,brain_menin,val
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0038.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,val
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0020.jpg,Brain Cancer,1,Brain Cancer,brain_menin,val
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0028.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,val
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0013.jpg,Brain Cancer,1,Brain Cancer,brain_menin,val
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0036.jpg,Brain Cancer,1,Brain Cancer,brain_menin,val
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0036.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,val
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0041.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,val
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0016.jpg,Brain Cancer,1,Brain Cancer,brain_menin,val
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0010.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,val
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0043.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,val
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0011.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,val
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0009.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,test
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0018.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,test
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0035.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,test
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0016.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,test
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0019.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,test
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0002.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,test
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0007.jpg,Brain Cancer,1,Brain Cancer,brain_menin,test
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0009.jpg,Brain Cancer,1,Brain Cancer,brain_menin,test
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0006.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,test
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0037.jpg,Brain Cancer,1,Brain Cancer,brain_menin,test
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0017.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,test
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0008.jpg,Brain Cancer,1,Brain Cancer,brain_menin,test
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0014.jpg,Brain Cancer,1,Brain Cancer,brain_menin,test
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_glioma\brain_glioma_0031.jpg,Brain Cancer,1,Brain Cancer,brain_glioma,test
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0016.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,test
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0033.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,test
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0013.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,test
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0046.jpg,Brain Cancer,1,Brain Cancer,brain_menin,test
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0003.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,test
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0030.jpg,Brain Cancer,1,Brain Cancer,brain_menin,test
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0002.jpg,Brain Cancer,1,Brain Cancer,brain_menin,test
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_tumor\brain_tumor_0039.jpg,Brain Cancer,1,Brain Cancer,brain_tumor,test
c:\IBM Quantathon\Dataset\Multi Cancer\Brain Cancer\brain_menin\brain_menin_0005.jpg,Brain Cancer,1,Brain Cancer,brain_menin,test
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0023.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0026.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0035.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0016.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0039.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0024.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0016.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0050.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0032.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0027.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0040.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0042.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0049.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0038.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0011.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0017.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0007.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0014.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0043.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0028.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0002.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0030.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0025.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0026.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0003.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0031.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0012.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0012.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0027.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0022.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0042.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0038.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0005.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0008.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0006.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0047.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0036.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0029.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
